nr;Artikelid;Varnummer;Namn;Namn2;Prisinklmoms;Pant;Volymiml;PrisPerLiter;Saljstart;Utgatt;Varugrupp;Typ;Stil;Forpackning;Forslutning;Ursprung;Ursprunglandnamn;Producent;Leverantor;Argang;Provadargang;Alkoholhalt;Sortiment;SortimentText;Ekologisk;Etiskt;EtisktEtikett;Koscher;RavarorBeskrivning
7767701;960186;77677;Georges Vesselle;Collection Millesimes Grand Cru Brut;559.00;;750.00;745.33;02/05/2015;0;Mousserande vin;Vitt Torrt;;Flaska;;Champagne;Frankrike;Georges Vesselle;BraVin Sverige AB;2002;;12.00%;BS;Övrigt sortiment;0;0;;0;
3036803;960226;30368;Redig;American Pale Ale;29.90;;330.00;90.61;01/06/2015;0;Öl;Ale brittisk-amerikansk stil;Amerikansk pale ale (APA);Flaska;;Kronobergs län;Sverige;Kvarnagårdens Bryggeri AB;Kvarnagårdens Bryggeri AB;;;5.20%;TSLS;Lokalt och småskaligt;0;0;;0;Kornmalt och humle.
7589001;960323;75890;San Pedro de Yacochuya;Torrontes;150.00;;750.00;200.00;02/05/2015;0;Vitt vin;;;Flaska;;Salta;Argentina;San Pedro de Yacochuya;Renbjer & Magnusson AB;2012;;14.00%;BS;Övrigt sortiment;0;0;;0;
7162801;960353;71628;Lidköping Vit;Rheingau;117.00;;750.00;156.00;02/05/2015;0;Vitt vin;Friskt & Fruktigt;;Flaska;;Rheingau;Tyskland;Markus Lundén & Cie;Triplus Vinhandel AB;2014;;12.00%;BS;Övrigt sortiment;0;0;;0;Riesling.
7569301;960381;75693;Rocca di Montemassi;;288.00;;750.00;384.00;02/05/2015;0;Rött vin;;;Flaska;;Toscana;Italien;Rocca di Montemassi;Pernod Ricard Sweden AB;2012;;14.50%;BS;Övrigt sortiment;0;0;;0;
3037401;960387;30374;Stenson QPA;;45.40;;500.00;90.80;01/06/2015;0;Öl;Ale brittisk-amerikansk stil;India pale ale (IPA);Flaska;;Västra Götalands län;Sverige;Qvänum Mat & Malt AB;Qvänum Mat & Malt AB;;;6.40%;TSLS;Lokalt och småskaligt;0;0;;0;Kornmalt, havre samt humle av sorterna mosaic och chinook.
7191501;960406;71915;Gramona III Lustros;Gran Reserva;325.00;;750.00;433.33;02/05/2015;0;Mousserande vin;;;Flaska;;Cava;Spanien;Cava Gramona sa;Terrific Wines AB;2009;;12.00%;BS;Övrigt sortiment;0;0;;0;
7196401;960414;71964;Gramona Imperial;Gran Reserva;219.00;;750.00;292.00;02/05/2015;0;Mousserande vin;Vitt Torrt;;Flaska;;Cava;Spanien;Cava Gramona sa;Terrific Wines AB;2011;;12.00%;BS;Övrigt sortiment;0;0;;0;
8556201;960417;85562;Arran;Single Malt 18 Years;879.00;;700.00;1255.71;02/05/2015;0;Whisky;Malt;;Flaska;;Skottland;Storbritannien;Isle of Arran Distillers;Cask Sweden AB;;;46.00%;BS;Övrigt sortiment;0;0;;0;
3037603;960423;30376;Nääs Pale Ale;;23.90;;330.00;72.42;01/06/2015;0;Öl;Ale brittisk-amerikansk stil;Amerikansk pale ale (APA);Flaska;;Östergötlands län;Sverige;Nääs Gårdsbryggeri AB;Giertz Vinimport AB;;;4.90%;TSLS;Lokalt och småskaligt;0;0;;0;Kornmalt och humle.
7164801;960432;71648;Kogelberg Erste Lage;Grüner Veltliner;202.00;;750.00;269.33;02/05/2015;0;Vitt vin;;;Flaska;;Niederösterreich;Österrike;Günter Brandl;Seaside Tastes HB;2013;;14.50%;BS;Övrigt sortiment;0;0;;0;
7495901;960443;74959;Les Dauphins;Côtes du Rhône Organic Blanc;95.00;;750.00;126.67;02/05/2015;0;Vitt vin;Druvigt & Blommigt;;Flaska;;Rhonedalen;Frankrike;Cellier des Dauphins;Mondo Wine Sweden AB;2014;;13.50%;BS;Övrigt sortiment;1;0;;0;
7490206;960455;74902;Les Dauphins;Côtes du Rhône Reserve Rosé;179.00;;1500.00;119.33;02/05/2015;0;Rosévin;;;Magnum;;Rhonedalen;Frankrike;Cellier des Dauphins;Mondo Wine Sweden AB;2015;;12.50%;BS;Övrigt sortiment;0;0;;0;
8587302;960467;85873;Kyrö;Juuri Rye;436.00;;500.00;872.00;02/05/2015;0;Whisky;Rye;;Flaska;;;Finland;Kyrö Destilleri;Hermansson & Co AB;;;46.30%;BS;Övrigt sortiment;0;0;;0;
7160201;960470;71602;Orto;Montsant;168.00;;750.00;224.00;02/05/2015;0;Rött vin;;;Flaska;;Montsant;Spanien;Orto Vins;Wine Group Sweden AB;2014;;14.00%;BS;Övrigt sortiment;0;0;;0;
7164001;960489;71640;Les Comes d'Orto;Montsant;265.00;;750.00;353.33;02/05/2015;0;Rött vin;;;Flaska;;Montsant;Spanien;Orto Vins;Wine Group Sweden AB;2013;;14.00%;BS;Övrigt sortiment;0;0;;0;
7607701;960557;76077;Verosso;;79.00;;750.00;105.33;02/05/2015;0;Rött vin;;;Flaska;;Apulien;Italien;DIV Casa Vinicola Botter Carlo & C. S.p.A.;The Wine Team Global AB;2015;;13.00%;BS;Övrigt sortiment;0;0;;0;
7106101;960586;71061;Passum;Barbera D'Asti;207.00;;750.00;276.00;02/05/2015;0;Rött vin;;;Flaska;;Piemonte;Italien;Cascina Castlet;Brewery International Sweden AB;2009;;15.00%;BS;Övrigt sortiment;0;0;;0;
393208;960644;3932;Toscana Bianco;Cecchi;239.00;;3000.00;79.67;01/09/2015;0;Vitt vin;Friskt & Fruktigt;;Box;Vingtapp;Toscana;Italien;Cecchi;Vinunic AB;2015;;13.00%;FS;Ordinarie sortiment;0;0;;0;70% vermentino, 10% viognier, 10% sauvignon blanc och 10% chardonnay.
7614101;960658;76141;AIX;Rosé;129.00;;750.00;172.00;02/05/2015;0;Rosévin;;;Flaska;;Provence;Frankrike;SRL Maison Saint Aix;Fondberg;2016;;13.00%;BS;Övrigt sortiment;0;0;;0;
7198801;960661;71988;Foglio38;Cabernet Franc;494.00;;750.00;658.67;02/05/2015;0;Rött vin;;;Flaska;;Toscana;Italien;Fornacelle;Sevengrapes;2011;;14.50%;BS;Övrigt sortiment;0;0;;0;
3038503;961028;30385;Bryggarens Lakrits;;29.60;;330.00;89.70;01/06/2015;0;Öl;Porter och stout;Imperial porter och stout;Flaska;;Skåne län;Sverige;Lilla Ölfabriken;Lilla Ölfabriken AP AB;;;5.30%;TSLS;Lokalt och småskaligt;1;0;;0;Kornmalt, humle och lakritspulver.
3038603;961201;30386;Direktörens Ale;;24.60;;330.00;74.55;01/06/2015;0;Öl;Ale brittisk-amerikansk stil;Engelsk pale ale och bitter;Flaska;;Skåne län;Sverige;Lilla Ölfabriken;Lilla Ölfabriken AP AB;;;4.30%;TSLS;Lokalt och småskaligt;1;0;;0;
3038703;961248;30387;Stockholm Brewing;Saison d'Etre;28.70;;330.00;86.97;01/06/2015;0;Öl;Ale belgisk stil;Saison;Flaska;;Stockholms län;Sverige;STHLM Brewing Co.;Sthlm Brewing Co AB;;;5.00%;TSLS;Lokalt och småskaligt;1;0;;0;
7266901;961471;72669;Uvam Blush;;98.00;;750.00;130.67;02/05/2015;0;Rosévin;;;Flaska;;Venetien;Italien;MaBis;Vinolentus AB;2015;;12.00%;BS;Övrigt sortiment;0;0;;0;
3039101;961507;30391;Sandhammarens Beach;;177.00;;750.00;236.00;01/06/2015;0;Rosévin;Fruktigt & Smakrikt;;Flaska;;Skåne län;Sverige;Kaj Nilsson;Kaj Nilsson;2014;;12.00%;TSLS;Lokalt och småskaligt;0;0;;0;Rondo.
7199001;961574;71990;Jules;Côtes de Provence;99.00;;750.00;132.00;02/05/2015;0;Rosévin;;;Flaska;;Provence;Frankrike;Jules Wines;Rewine AB;2014;;13.00%;BS;Övrigt sortiment;0;0;;0;
7176301;961593;71763;Jules;Rosé de Méditerranée;79.00;;750.00;105.33;02/05/2015;0;Rosévin;Friskt & Bärigt;;Flaska;Skruvkapsyl;Méditerranée;Frankrike;Jules Wines;Rewine AB;2014;;13.00%;BS;Övrigt sortiment;0;0;;0;
7489106;961598;74891;Grande Cuvée Madame;;299.00;;1500.00;199.33;02/05/2015;0;Rosévin;;;Magnum;;Provence;Frankrike;Chateau des Demoiselles;Contemporary wines Sweden AB;2014;;13.00%;BS;Övrigt sortiment;0;0;;0;
7117801;961609;71178;Perfect Day;Red;79.00;;750.00;105.33;02/05/2015;0;Rött vin;Kryddigt & Mustigt;;Flaska;Naturkork;Venetien;Italien;Cottini SPA;Contemporary wines Sweden AB;2014;;13.00%;BS;Övrigt sortiment;0;0;;0;Corvina.
7119001;961615;71190;Cacinello;Marche;239.00;;750.00;318.67;02/05/2015;0;Rött vin;;;Flaska;;Marche;Italien;Le Senate Azienda;Italienska Bolaget i Göteborg AB;2012;;14.50%;BS;Övrigt sortiment;0;0;;0;
3039501;961618;30395;Charta 77 To the BITTER end;;32.40;0.90;500.00;64.80;01/06/2015;0;Öl;Ale brittisk-amerikansk stil;Extra special bitter;Flaska;;Västmanlands län;Sverige;Strömsholms Brygghus;Strömsholms Brygghus;;;5.60%;TSLS;Lokalt och småskaligt;0;0;;0;Kornmalt och humle.
7226801;961628;72268;Sasseo;Primitivo;124.00;;750.00;165.33;02/05/2015;0;Rött vin;;;Flaska;;Apulien;Italien;Masseria Altemura;Pernod Ricard Sweden AB;2013;;14.50%;BS;Övrigt sortiment;0;0;;0;
7226301;961631;72263;Feudo Principi di Butera;Nero dâAvola;117.00;;750.00;156.00;02/05/2015;0;Rött vin;;;Flaska;;Sicilien;Italien;Feudo Principi di Butera;Pernod Ricard Sweden AB;2014;;14.00%;BS;Övrigt sortiment;0;0;;0;
7269201;961640;72692;Polgár;Cabernet Sauvignon;130.00;;750.00;173.33;02/05/2015;0;Rött vin;;;Flaska;;Villány-Siklós;Ungern;PolgárBor;Emri Wine Import AB;2012;;13.50%;BS;Övrigt sortiment;0;0;;0;
7226201;961646;72262;Polgár;Pinot Noir;156.00;;750.00;208.00;02/05/2015;0;Rött vin;;;Flaska;;Villány-Siklós;Ungern;PolgárBor;Emri Wine Import AB;2012;;12.50%;BS;Övrigt sortiment;0;0;;0;
7282601;961650;72826;Polgár;Cabernet Franc;177.00;;750.00;236.00;02/05/2015;0;Rött vin;;;Flaska;;Villány-Siklós;Ungern;PolgárBor;Emri Wine Import AB;2011;;14.00%;BS;Övrigt sortiment;0;0;;0;
7257101;961675;72571;Nostos;Pink;129.00;;750.00;172.00;02/05/2015;0;Rosévin;;;Flaska;;Kreta;Grekland;Manousakis Winery;O.Wines and Spirits AB;2014;;14.30%;BS;Övrigt sortiment;0;0;;0;
7209101;961688;72091;Côtes du Rhône;Variations;96.00;;750.00;128.00;02/05/2015;0;Rött vin;;;Flaska;;Rhonedalen;Frankrike;Domaine Maby;Scandinavian Wine & Food KB;2010;;14.50%;BS;Övrigt sortiment;0;0;;0;
7206101;961691;72061;Andra Generationen;Rosé for the mind;112.00;;750.00;149.33;02/05/2015;0;Rosévin;;;Flaska;;Povardarje;Republiken Makedonien;Popova Kula;Foodspice;2014;;13.00%;BS;Övrigt sortiment;0;0;;0;
7262401;961723;72624;White Tropez;Rosé;196.00;;750.00;261.33;02/05/2015;0;Rosévin;;;Flaska;;Provence;Frankrike;Domaine Tropez;Göteborgs Vinhandelshus AB;2014;;12.50%;BS;Övrigt sortiment;0;0;;0;
7286701;961733;72867;Black Tropez;Rosé;279.00;;750.00;372.00;02/05/2015;0;Rosévin;;;Flaska;;Provence;Frankrike;Domaine Tropez;Göteborgs Vinhandelshus AB;2014;;12.50%;BS;Övrigt sortiment;0;0;;0;
7797501;961750;77975;Brimoncourt;Brut Rosé;428.00;;750.00;570.67;02/05/2015;0;Mousserande vin;Rosé;;Flaska;;Champagne;Frankrike;Brimoncourt;Göteborgs Vinhandelshus AB;;;12.50%;BS;Övrigt sortiment;0;0;;0;
7755401;961753;77554;Brimoncourt;Blanc de Blancs;467.00;;750.00;622.67;02/05/2015;0;Mousserande vin;;;Flaska;;Champagne;Frankrike;Brimoncourt;Göteborgs Vinhandelshus AB;;;12.50%;BS;Övrigt sortiment;0;0;;0;
7791401;961756;77914;Brimoncourt;Brut Régence;374.00;;750.00;498.67;02/05/2015;0;Mousserande vin;Vitt Torrt;;Flaska;;Champagne;Frankrike;Brimoncourt;Göteborgs Vinhandelshus AB;;;12.50%;BS;Övrigt sortiment;0;0;;0;
7742601;961759;77426;Charles Heidsieck;Rosé Réserve;546.00;;750.00;728.00;02/05/2015;0;Mousserande vin;Rosé;;Flaska;;Champagne;Frankrike;Charles Heidsieck;Provinum Vinhandel AB;;;12.00%;BS;Övrigt sortiment;0;0;;0;
7721106;961765;77211;Charles Heidsieck;Brut Réserve;992.00;;1500.00;661.33;02/05/2015;0;Mousserande vin;Vitt Torrt;;Magnum;;Champagne;Frankrike;Charles Heidsieck;Provinum Vinhandel AB;;;12.00%;BS;Övrigt sortiment;0;0;;0;
7741901;961833;77419;Ruio;Prosecco;175.00;;750.00;233.33;02/05/2015;0;Mousserande vin;;;Flaska;;Venetien;Italien;Azienda Agricola Malibràn;Zonum AB;;;11.50%;BS;Övrigt sortiment;0;0;;0;
7751201;961857;77512;Gorio;Prosecco;175.00;;750.00;233.33;02/05/2015;0;Mousserande vin;;;Flaska;;Venetien;Italien;Azienda Agricola Malibràn;Zonum AB;;;11.50%;BS;Övrigt sortiment;0;0;;0;
7777501;961881;77775;Love & Bubbles;Brut Premier Cru;389.00;;750.00;518.67;02/05/2015;0;Mousserande vin;Vitt Torrt;;Flaska;;Champagne;Frankrike;Earl P. Brugnon;Göteborgs Vinhandelshus AB;;;12.00%;BS;Övrigt sortiment;0;0;;0;
7774501;961884;77745;Love & Bubbles;Rosé Brut Premier Cru;389.00;;750.00;518.67;02/05/2015;0;Mousserande vin;Rosé;;Flaska;;Champagne;Frankrike;Earl P. Brugnon;Göteborgs Vinhandelshus AB;;;12.00%;BS;Övrigt sortiment;0;0;;0;
165503;961893;1655;De Koninck Antwerp Pale Ale;;19.80;;330.00;60.00;01/09/2015;0;Öl;Ale belgisk stil;Belgisk ljus ale;Flaska;;;Belgien;Duvel Moortgat;Galatea AB;;;5.20%;FS;Ordinarie sortiment;0;0;;0;Kornmalt och humle.
159015;961936;1590;Snow Cat Coffee Stout;;24.90;1.00;355.00;70.14;01/09/2015;0;Öl;Porter och stout;Torr porter och stout;Burk;;;USA;Crazy Mountain Brewing Co;Winemarket Nordic AB;;;5.90%;FS;Ordinarie sortiment;0;0;;0;Kornmalt och humle.
662301;961945;6623;Cordillera;Sauvignon Gris;109.00;;750.00;145.33;01/09/2015;0;Vitt vin;;;Flaska;Skruvkapsyl;Valle Central;Chile;Miguel Torres Chile;Miguel Torres;2014;;13.00%;BS;Övrigt sortiment;0;0;;0;Sauvignon gris.
8658008;962037;86580;Fernet;Branca Menta;1199.00;;3000.00;399.67;02/05/2015;0;Bitter;;;Flaska;;;Italien;Fratelli Branca;Philipson Söderberg AB;;;28.00%;BS;Övrigt sortiment;0;0;;0;
7739609;962095;77396;Jacques Picard;Champagneprovarlåda;2196.00;;4500.00;488.00;02/05/2015;0;Mousserande vin;;;6 fl à 750 ml;;Champagne;Frankrike;Jacques Picard;Winberg & Partner AB;;;12.00%;BS;Övrigt sortiment;0;0;;0;
8660001;962098;86600;Bulldog;London Dry Gin;319.00;;700.00;455.71;02/05/2015;0;Gin;;;Flaska;;England;Storbritannien;G & J Greenall;Berntson Brands AB;;;40.00%;BS;Övrigt sortiment;0;0;;0;
3050302;962101;30503;Vår;Mjöd;98.00;;375.00;261.33;01/06/2015;0;Mjöd;;;Flaska;;Örebro län;Sverige;Mjödhamnen AB;Mjödhamnen AB;2014;;12.00%;BS;Övrigt sortiment;0;0;;0;Honung, fläder, citronmeliss och rabarber.
7737009;962111;77370;Jacques Picard;Winemakerlådan;2100.00;;4500.00;466.67;02/05/2015;0;Mousserande vin;Vitt Torrt;;6 fl à 750 ml;;Champagne;Frankrike;Jacques Picard;Winberg & Partner AB;;;12.00%;BS;Övrigt sortiment;0;0;;0;
8918003;962115;89180;Slayer 666;Red Ale;29.70;;330.00;90.00;02/05/2015;0;Öl;Ale brittisk-amerikansk stil;Amber ale;Flaska;;;Sverige;The Nils Oscar Company;Brands For Fans Sweden AB;;;6.50%;BS;Övrigt sortiment;0;0;;0;Kornmalt samt humle av sorterna el dorado och mosiac.
3050503;962122;30505;Mölska Bergslagen;;48.70;;330.00;147.58;01/06/2015;0;Öl;Annan öl;;Flaska;;Örebro län;Sverige;Mjödhamnen AB;Mjödhamnen AB;;;9.50%;BS;Övrigt sortiment;0;0;;0;Kornmalt och humle av sorterna chinook och galaxy samt honung och älggräs.
7757101;962128;77571;The Independent Prosecco;Millesimato Brut;149.00;;750.00;198.67;02/05/2015;0;Mousserande vin;Vitt Torrt;;Flaska;;Venetien;Italien;Gruppo Vinicolo Fantine;Vivona AB;2012;;12.00%;BS;Övrigt sortiment;0;0;;0;
7176709;962138;71767;Hungarian Symphony by Polgár;;924.00;;4500.00;205.33;02/05/2015;0;Rött vin;;;6 fl à 750 ml;;Villány-Siklós;Ungern;PolgárBor;Emri Wine Import AB;;;12.50%;BS;Övrigt sortiment;0;0;;0;
8571801;962147;85718;Bowmore;Silver Seal 25 Years;6772.00;;700.00;9674.29;02/05/2015;0;Whisky;Malt;;Flaska;;Skottland;Storbritannien;Whisky Antique;Symposion International AB;1989;;53.50%;BS;Övrigt sortiment;0;0;;0;
8778101;962185;87781;Nikka Rita;Apple Brandy 80th Anniversary 30 Years;3715.00;;700.00;5307.14;02/05/2015;0;Sprit av frukt;;;Flaska;;;Japan;The Nikka Whisky Distilling Co;Symposion International AB;;;40.00%;BS;Övrigt sortiment;0;0;;0;
7259901;962191;72599;Moobuzz;Chardonnay;158.00;;750.00;210.67;02/05/2015;0;Vitt vin;;;Flaska;;Kalifornien;USA;The Other Guys;Vivona AB;2013;;13.50%;BS;Övrigt sortiment;0;0;;0;
7229801;962197;72298;Moobuzz;Pinot Noir;158.00;;750.00;210.67;02/05/2015;0;Rött vin;;;Flaska;;Kalifornien;USA;The Other Guys;Vivona AB;2012;;13.50%;BS;Övrigt sortiment;0;0;;0;
7774901;962206;77749;DG Viticultors;Pinot Noir Brut Rosé;171.00;;750.00;228.00;02/05/2015;0;Mousserande vin;Rosé;;Flaska;;Cava;Spanien;DG Viticultors;Vivona AB;2011;;12.50%;BS;Övrigt sortiment;0;0;;0;
7255701;962212;72557;Merula;;147.00;;750.00;196.00;02/05/2015;0;Rött vin;;;Flaska;;;Spanien;DG Viticultors;Vivona AB;2008;;14.00%;BS;Övrigt sortiment;0;0;;0;
8940503;962215;89405;Molson;Canadian Premium Lager;32.80;;330.00;99.39;02/05/2015;0;Öl;Ljus lager;Internationell stil;Flaska;;;Storbritannien;Molson Coors Brewing Company;World Beer Trading KB;;;4.00%;BS;Övrigt sortiment;0;0;;0;
7284409;962218;72844;Bonvi-låda 1;;912.00;;4500.00;202.67;02/05/2015;0;Rött vin;;;6 fl à 750 ml;;Piemonte;Italien;Cantina Produttori Nebbiolo di Carema;Örnsten Handel AB;;;12.80%;BS;Övrigt sortiment;0;0;;0;
8999403;962225;89994;Pacifico Clara;;35.50;;355.00;100.00;02/05/2015;0;Öl;Ljus lager;Internationell stil;Flaska;;;Mexiko;Grupo Modelo;World Beer Trading KB;;;4.50%;BS;Övrigt sortiment;0;0;;0;
8583701;962251;85837;Miltonduff-Glenlivet;20 Years;1229.00;;700.00;1755.71;02/05/2015;0;Whisky;Malt;;Flaska;;Skottland;Storbritannien;William Cadenhead;Symposion International AB;;;51.50%;BS;Övrigt sortiment;0;0;;0;
8572201;962276;85722;Compass Box Great King Street;Glasgow Blend;577.00;;500.00;1154.00;02/05/2015;0;Whisky;Blended;;Flaska;;Skottland;Storbritannien;Compass Box;Symposion International AB;;;43.00%;BS;Övrigt sortiment;0;0;;0;
7029708;962282;70297;Cantina Zaccagnini;Dal Tralcetto Pecorino;209.00;;3000.00;69.67;02/05/2015;0;Vitt vin;Friskt & Fruktigt;;Box;;Abruzzerna;Italien;Ciccio Zaccagnini;Spendrups Bryggeri AB;2015;;13.00%;BS;Övrigt sortiment;0;0;;0;
7255601;962286;72556;Côtes Du Rhone Villages;Domaine De La Biscarelle;126.00;;750.00;168.00;02/05/2015;0;Rött vin;;;Flaska;;Rhonedalen;Frankrike;Domaine de la Biscarelle;Provinum Vinhandel AB;2015;;14.00%;BS;Övrigt sortiment;0;0;;0;
7255801;962292;72558;Côtes Du Rhone;Domaine Pierre Usséglio;161.00;;750.00;214.67;02/05/2015;0;Rött vin;;;Flaska;;Rhonedalen;Frankrike;Domaine Pierre Usseglio;Provinum Vinhandel AB;2015;;14.50%;BS;Övrigt sortiment;0;0;;0;
7614301;962305;76143;Saint-Joseph;Lautaret;285.00;;750.00;380.00;02/05/2015;0;Rött vin;;;Flaska;;Rhonedalen;Frankrike;Domaine Eric & Joel Durand;Spendrups Bryggeri AB;2013;;13.00%;BS;Övrigt sortiment;0;0;;0;
7391001;962310;73910;Cornas;Empreintes;335.00;;750.00;446.67;02/05/2015;0;Rött vin;;;Flaska;;Rhonedalen;Frankrike;Domaine Eric & Joel Durand;Spendrups Bryggeri AB;2012;;13.50%;BS;Övrigt sortiment;0;0;;0;
7229701;962323;72297;Quintela;Colheita;143.00;;750.00;190.67;02/05/2015;0;Rött vin;;;Flaska;;Douro;Portugal;Carlos Alonso;Wine Lounge Stockholm AB;2014;;13.50%;BS;Övrigt sortiment;0;0;;0;
7266801;962367;72668;Piano;Reserva Tinto;165.00;;750.00;220.00;02/05/2015;0;Rött vin;;;Flaska;;Douro;Portugal;Carlos Alonso;Wine Lounge Stockholm AB;2013;;14.00%;BS;Övrigt sortiment;0;0;;0;
3051201;962545;30512;Gutevin Båtels;;160.00;;750.00;213.33;01/06/2015;0;Vitt vin;Friskt & Fruktigt;;Flaska;Naturkork;Gotlands län;Sverige;Gute Vingård AB;Gute Vingård AB;2014;;12.00%;TSLS;Lokalt och småskaligt;0;0;;0;Phönix och solaris.
7262901;962551;72629;Freedom Hill;Pinotage Cellar Selection;150.00;;750.00;200.00;02/05/2015;0;Rött vin;;;Flaska;;Western Cape;Sydafrika;Freedom Hill;Wine Lounge Stockholm AB;2013;;13.50%;BS;Övrigt sortiment;0;0;;0;
7269701;962558;72697;Stopham Estate;Pinot Blanc;224.00;;750.00;298.67;02/05/2015;0;Vitt vin;;;Flaska;;;Storbritannien;Stopham Vineyard;Swasso Swedish Wine Association;2013;;11.50%;BS;Övrigt sortiment;0;0;;0;
7256601;962567;72566;Quinta Do Tedo;Reserva;194.00;;750.00;258.67;02/05/2015;0;Rött vin;;;Flaska;;Douro;Portugal;Quinta do Tedo;Wine Lounge Stockholm AB;2010;;14.00%;BS;Övrigt sortiment;0;0;;0;
8893903;962573;88939;Great White Bulldog;Wheat IPA;26.20;;330.00;79.39;02/05/2015;0;Öl;Ale brittisk-amerikansk stil;India pale ale (IPA);Flaska;;Gotlands län;Sverige;Gotlands Bryggeri;Spendrups Bryggeri AB;;;7.30%;BS;Övrigt sortiment;0;0;;0;Korn- och vetemalt samt humle av sorterna galaxy, citra och pacific jade.
3051403;962676;30514;O/O Pretty Pale Ale;;32.70;;330.00;99.09;01/06/2015;0;Öl;Ale brittisk-amerikansk stil;Amerikansk pale ale (APA);Flaska;;Västra Götalands län;Sverige;O/O Brewing;O/O Brewing AB;;;5.50%;TSLS;Lokalt och småskaligt;0;0;;0;Kornmalt och humle.
3051502;962679;30515;Kanal-Gräfvar-Sup;;189.00;;500.00;378.00;01/07/2015;0;Kryddad sprit;;;Flaska;;Östergötlands län;Sverige;Cask Borensberg AB;Cask Sweden AB;;;37.50%;TSLS;Lokalt och småskaligt;0;0;;0;
7259501;962682;72595;Barrique;Pinot Noir;101.00;;750.00;134.67;02/05/2015;0;Rött vin;;;Flaska;;;Luxemburg;Aly Duhr et fils;Vinumlux;2002;;12.50%;BS;Övrigt sortiment;0;0;;0;
7257201;962691;72572;Barrique;Pinot Blanc;101.00;;750.00;134.67;02/05/2015;0;Vitt vin;Fylligt & Smakrikt;;Flaska;Naturkork;;Luxemburg;Aly Duhr et fils;Vinumlux;2004;;12.50%;BS;Övrigt sortiment;0;0;;0;Pinot blanc.
3051602;962694;30516;Just Gin;;183.00;;500.00;366.00;01/07/2015;0;Gin;;;Flaska;;Östergötlands län;Sverige;Cask Borensberg AB;Cask Sweden AB;;;37.50%;TSLS;Lokalt och småskaligt;0;0;;0;
7256501;962717;72565;Wormeldange Nussbaum;Riesling Grand Premier Cru;120.00;;750.00;160.00;02/05/2015;0;Vitt vin;;;Flaska;;Moselle Luxembourgeoise;Luxemburg;Aly Duhr et fils;Vinumlux;2007;;12.00%;BS;Övrigt sortiment;0;0;;0;
3051802;962758;30518;Just Vodka;;179.00;;500.00;358.00;01/07/2015;0;Okryddad sprit;;;Flaska;;Östergötlands län;Sverige;Cask Borensberg AB;Cask Sweden AB;;;37.50%;TSLS;Lokalt och småskaligt;0;0;;0;
7263001;962774;72630;On The Nose;Shiraz Mourvedre;92.00;;750.00;122.67;02/05/2015;0;Rött vin;;;Flaska;;Western Cape;Sydafrika;Saronsberg;Vinovum AB;2013;;14.50%;BS;Övrigt sortiment;0;0;;0;
7269601;962784;72696;Unity;Chenin Blanc;95.00;;750.00;126.67;02/05/2015;0;Vitt vin;;;Flaska;;Western Cape;Sydafrika;Saronsberg;Vinovum AB;2015;;13.00%;BS;Övrigt sortiment;0;0;;0;
4041901;962787;40419;Mackmyra;Vinterrök;598.00;;700.00;854.29;20/11/2015;0;Whisky;Malt;;Flaska;;;Sverige;Mackmyra Svensk Whisky AB;Mackmyra Svensk Whisky AB;;;46.10%;TSE;Små partier;0;0;;0;Kornmalt.
7267701;962790;72677;Unity;Shiraz Mourvedre;95.00;;750.00;126.67;02/05/2015;0;Rött vin;;;Flaska;;Western Cape;Sydafrika;Saronsberg;Vinovum AB;2014;;14.50%;BS;Övrigt sortiment;0;0;;0;
7224001;962798;72240;Charles & Charles;Zinfandel;102.00;;750.00;136.00;02/05/2015;0;Rött vin;;;Flaska;Skruvkapsyl;Kalifornien;USA;Bieler & Smith;Vinovum AB;2014;;14.50%;BS;Övrigt sortiment;0;0;;0;Zinfandel.
3051903;962804;30519;Passionfeber IPA;;37.60;;330.00;113.94;01/06/2015;0;Öl;Ale brittisk-amerikansk stil;India pale ale (IPA);Flaska;;;Sverige;Brewski;Beer Me Sweden AB;;;7.00%;FS;Ordinarie sortiment;0;0;;0;Korn- och vetemalt, humle och passionsfrukt.
7265301;962810;72653;Kotsifali-Mandilari 35°-25°;Syrah;112.00;;750.00;149.33;02/05/2015;0;Rött vin;;;Flaska;;Kreta;Grekland;Minos Cretan Wines SA;MinoanGourmet AB;;;12.50%;BS;Övrigt sortiment;0;0;;0;
7266701;962818;72667;35°-25°;Thrapsathiri Vilana;112.00;;750.00;149.33;02/05/2015;0;Vitt vin;;;Flaska;;Kreta;Grekland;Minos Cretan Wines SA;MinoanGourmet AB;;;11.80%;BS;Övrigt sortiment;0;0;;0;
7266001;962821;72660;Vidiano;White;141.00;;750.00;188.00;02/05/2015;0;Vitt vin;;;Flaska;;Kreta;Grekland;Minos Cretan Wines SA;MinoanGourmet AB;2014;;12.50%;BS;Övrigt sortiment;0;0;;0;
7263901;962830;72639;Milarakis Estate;;141.00;;750.00;188.00;02/05/2015;0;Rött vin;;;Flaska;;Kreta;Grekland;Minos Cretan Wines SA;MinoanGourmet AB;2010;;12.80%;BS;Övrigt sortiment;0;0;;0;
8534201;962837;85342;Nomad Outland;Whisky;399.00;;700.00;570.00;02/05/2015;0;Whisky;Blended;;Flaska;;Jerez;Spanien;Gonzalez-Byass;Just Brands in Sweden AB;;;41.30%;BS;Övrigt sortiment;0;0;;0;
